timestamp,host,ue_container,achieved_mbps,rtt_ms
2026-09-26 18:27:31,pc2,rfsim5g-end-ue-1,0.00,106.00
2026-09-26 18:27:31,pc2,rfsim5g-end-ue-2,0.00,122.00
2026-09-26 18:27:31,pc2,rfsim5g-end-ue-3,2.10,77.40
2026-09-26 18:27:31,pc2,rfsim5g-end-ue-4,1.05,63.80
2026-09-26 18:27:31,pc2,rfsim5g-end-ue-5,1.05,29.60
2026-09-26 18:27:31,pc2,rfsim5g-end-ue-6,3.14,78.40
2026-09-26 18:27:31,pc2,rfsim5g-end-ue-7,3.15,72.20
2026-09-26 18:27:31,pc2,rfsim5g-end-ue-8,3.14,150.00
2026-09-26 18:27:36,pc2,rfsim5g-end-ue-1,0.00,106.00
2026-09-26 18:27:36,pc2,rfsim5g-end-ue-2,0.00,113.00
2026-09-26 18:27:36,pc2,rfsim5g-end-ue-3,1.05,54.70
2026-09-26 18:27:36,pc2,rfsim5g-end-ue-4,2.10,61.00
2026-09-26 18:27:36,pc2,rfsim5g-end-ue-5,2.09,611.00
2026-09-26 18:27:36,pc2,rfsim5g-end-ue-6,3.14,66.30
2026-09-26 18:27:36,pc2,rfsim5g-end-ue-7,3.15,58.10
2026-09-26 18:27:36,pc2,rfsim5g-end-ue-8,2.10,
2026-09-26 18:27:42,pc2,rfsim5g-end-ue-1,0.00,96.60
2026-09-26 18:27:42,pc2,rfsim5g-end-ue-2,1.05,102.00
2026-09-26 18:27:42,pc2,rfsim5g-end-ue-3,2.10,30.90
2026-09-26 18:27:42,pc2,rfsim5g-end-ue-4,1.05,40.90
2026-09-26 18:27:42,pc2,rfsim5g-end-ue-5,2.10,22.10
2026-09-26 18:27:42,pc2,rfsim5g-end-ue-6,3.15,88.60
2026-09-26 18:27:42,pc2,rfsim5g-end-ue-7,3.14,32.30
2026-09-26 18:27:42,pc2,rfsim5g-end-ue-8,3.15,65.50
2026-09-26 18:27:48,pc2,rfsim5g-end-ue-1,0.00,98.60
2026-09-26 18:27:48,pc2,rfsim5g-end-ue-2,1.05,82.30
2026-09-26 18:27:48,pc2,rfsim5g-end-ue-3,2.10,48.10
2026-09-26 18:27:48,pc2,rfsim5g-end-ue-4,1.05,35.90
2026-09-26 18:27:48,pc2,rfsim5g-end-ue-5,1.05,83.80
2026-09-26 18:27:48,pc2,rfsim5g-end-ue-6,3.15,62.70
2026-09-26 18:27:48,pc2,rfsim5g-end-ue-7,4.19,46.60
2026-09-26 18:27:48,pc2,rfsim5g-end-ue-8,3.14,63.40
2026-09-26 18:27:53,pc2,rfsim5g-end-ue-1,0.00,105.00
2026-09-26 18:27:53,pc2,rfsim5g-end-ue-2,1.05,105.00
2026-09-26 18:27:53,pc2,rfsim5g-end-ue-3,1.05,68.20
2026-09-26 18:27:53,pc2,rfsim5g-end-ue-4,2.10,28.40
2026-09-26 18:27:53,pc2,rfsim5g-end-ue-5,1.05,62.70
2026-09-26 18:27:53,pc2,rfsim5g-end-ue-6,3.15,64.70
2026-09-26 18:27:53,pc2,rfsim5g-end-ue-7,3.15,56.50
2026-09-26 18:27:53,pc2,rfsim5g-end-ue-8,3.14,63.40
2026-09-26 18:27:58,pc2,rfsim5g-end-ue-1,0.00,105.00
2026-09-26 18:27:58,pc2,rfsim5g-end-ue-2,1.05,83.80
2026-09-26 18:27:58,pc2,rfsim5g-end-ue-3,2.10,69.40
2026-09-26 18:27:58,pc2,rfsim5g-end-ue-4,2.10,22.00
2026-09-26 18:27:58,pc2,rfsim5g-end-ue-5,2.10,63.30
2026-09-26 18:27:58,pc2,rfsim5g-end-ue-6,4.19,57.60
2026-09-26 18:27:58,pc2,rfsim5g-end-ue-7,3.15,56.50
