timestamp,host,ue_container,achieved_mbps,rtt_ms
2026-09-26 17:54:24,pc2,rfsim5g-end-ue-2,0.40,44.50
2026-09-26 17:54:24,pc2,rfsim5g-end-ue-3,1.61,66.70
2026-09-26 17:54:24,pc2,rfsim5g-end-ue-4,1.60,51.60
2026-09-26 17:54:24,pc2,rfsim5g-end-ue-5,1.62,67.70
2026-09-26 17:54:24,pc2,rfsim5g-end-ue-6,3.21,59.00
2026-09-26 17:54:24,pc2,rfsim5g-end-ue-7,3.20,49.70
2026-09-26 17:54:24,pc2,rfsim5g-end-ue-8,3.20,52.70
2026-09-26 17:54:29,pc2,rfsim5g-end-ue-1,0.40,38.70
2026-09-26 17:54:29,pc2,rfsim5g-end-ue-2,0.40,30.50
2026-09-26 17:54:29,pc2,rfsim5g-end-ue-3,1.60,40.30
2026-09-26 17:54:29,pc2,rfsim5g-end-ue-4,1.59,49.30
2026-09-26 17:54:29,pc2,rfsim5g-end-ue-5,1.63,56.30
2026-09-26 17:54:29,pc2,rfsim5g-end-ue-6,3.18,38.70
2026-09-26 17:54:29,pc2,rfsim5g-end-ue-7,3.22,32.80
2026-09-26 17:54:29,pc2,rfsim5g-end-ue-8,3.20,66.40
2026-09-26 17:54:34,pc2,rfsim5g-end-ue-1,0.40,65.60
2026-09-26 17:54:34,pc2,rfsim5g-end-ue-2,0.40,55.70
2026-09-26 17:54:34,pc2,rfsim5g-end-ue-3,1.60,61.80
2026-09-26 17:54:34,pc2,rfsim5g-end-ue-4,1.59,52.80
2026-09-26 17:54:34,pc2,rfsim5g-end-ue-5,1.59,65.60
2026-09-26 17:54:34,pc2,rfsim5g-end-ue-6,3.19,70.40
2026-09-26 17:54:34,pc2,rfsim5g-end-ue-7,3.20,53.80
2026-09-26 17:54:34,pc2,rfsim5g-end-ue-8,3.28,59.20
2026-09-26 17:54:40,pc2,rfsim5g-end-ue-1,0.40,44.00
2026-09-26 17:54:40,pc2,rfsim5g-end-ue-2,0.40,31.70
2026-09-26 17:54:40,pc2,rfsim5g-end-ue-3,1.58,64.20
2026-09-26 17:54:40,pc2,rfsim5g-end-ue-4,1.60,63.70
2026-09-26 17:54:40,pc2,rfsim5g-end-ue-5,1.63,76.20
2026-09-26 17:54:40,pc2,rfsim5g-end-ue-6,3.21,81.40
2026-09-26 17:54:40,pc2,rfsim5g-end-ue-7,3.23,51.00
2026-09-26 17:54:40,pc2,rfsim5g-end-ue-8,3.25,82.50
2026-09-26 17:54:45,pc2,rfsim5g-end-ue-1,0.40,26.80
2026-09-26 17:54:45,pc2,rfsim5g-end-ue-2,0.40,67.00
2026-09-26 17:54:45,pc2,rfsim5g-end-ue-3,1.60,27.80
2026-09-26 17:54:45,pc2,rfsim5g-end-ue-4,1.61,27.80
2026-09-26 17:54:45,pc2,rfsim5g-end-ue-5,1.60,56.60
2026-09-26 17:54:45,pc2,rfsim5g-end-ue-6,3.18,34.00
2026-09-26 17:54:45,pc2,rfsim5g-end-ue-7,3.19,62.00
2026-09-26 17:54:45,pc2,rfsim5g-end-ue-8,3.25,74.90
2026-09-26 17:54:50,pc2,rfsim5g-end-ue-1,0.40,61.40
2026-09-26 17:54:50,pc2,rfsim5g-end-ue-2,0.40,48.20
2026-09-26 17:54:50,pc2,rfsim5g-end-ue-3,1.59,33.20
2026-09-26 17:54:50,pc2,rfsim5g-end-ue-4,1.58,37.30
2026-09-26 17:54:50,pc2,rfsim5g-end-ue-5,1.60,42.60
2026-09-26 17:54:50,pc2,rfsim5g-end-ue-6,3.19,29.40
